id_order;tanggal;jenis_barang;kategori;qty;jenis_penjualan; harga_jual ;diskon; harga_akhir ; hpp ;pendapatan;prov;negara;;tgl_jual;barang_jual;tgl_prod;barang_prod;;bulan;pend_total
Twinkle06/21/22Ricksoh;06/21/22;Twinkle Coaster;Home Living;1;Marketplace; IDR19.000 ;0%; IDR19.000 ; IDR9.800 ; IDR9.200 ;BANTEN;INDONESIA;;06/21/22;Twinkle Coaster;;;;;
Twinkle06/21/22Ricksoh;06/21/22;Twinkle Coaster;Home Living;1;Marketplace; IDR19.000 ;0%; IDR19.000 ; IDR9.800 ; IDR9.200 ;BANTEN;INDONESIA;;06/21/22;Twinkle Coaster;;;;;
Twinkle06/21/22Ricksoh;06/21/22;Twinkle Coaster;Home Living;1;Marketplace; IDR19.000 ;0%; IDR19.000 ; IDR9.800 ; IDR9.200 ;DKI JAKARTA;INDONESIA;;06/21/22;Twinkle Coaster;;;;;
Twinkle06/22/225i7a1_1rjr;06/22/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;JAWA BARAT;INDONESIA;;06/22/22;Wooden Broom Set Adult;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Margaretha;06/24/22;Aksara Fc;Alphabet;1;Stockist; IDR259.000 ;30%; IDR181.300 ; IDR125.450 ; IDR55.850 ;DKI JAKARTA;INDONESIA;;06/24/22;Aksara Fc;;;;;
Twinkle06/26/22aleyna.label;06/26/22;Flag Garland;Newborn;1;Marketplace; IDR119.000 ;0%; IDR119.000 ; IDR68.500 ; IDR50.500 ;JAWA TENGAH;INDONESIA;;06/26/22;Flag Garland;;;;;
Twinkle06/26/22aleyna.label;06/26/22;Ribbon For Girl;Newborn;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR44.600 ; IDR54.400 ;JAWA TENGAH;INDONESIA;;06/26/22;Ribbon For Girl;;;;;
Twinkle06/29/22andry_suryanata89;06/29/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;JAWA BARAT;INDONESIA;;06/29/22;Lintasan Track Planet;;;;;
Twinkle06/29/225i7a1_1rjr;06/29/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;BALI;INDONESIA;;06/29/22;Wooden Broom Set Adult;;;;;
Twinkle06/30/22shirleydlie;06/30/22;Planet + FC;Solar System;1;Marketplace; IDR289.000 ;0%; IDR289.000 ; IDR133.900 ; IDR155.100 ;SUMATERA SELATAN;INDONESIA;;06/30/22;Planet + FC;;;;;
Twinkle07/13/22salsabillarahimah;07/13/22;Flag Garland;Newborn;1;Marketplace; IDR119.000 ;0%; IDR119.000 ; IDR68.500 ; IDR50.500 ;JAWA TIMUR;INDONESIA;;07/13/22;Flag Garland;;;;;
Twinkle07/13/22marciewjy;07/13/22;Vehicles 8 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/13/22;Vehicles 8 Jadi Phase 2;;;;;
Twinkle07/13/22marciewjy;07/13/22;Vehicles 9 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/13/22;Vehicles 9 Jadi Phase 2;;;;;
Twinkle07/15/22dyanazahir14;07/15/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;JAWA BARAT;INDONESIA;;07/15/22;Wooden Broom Set Adult;;;;;
Twinkle07/16/22sipbuyerid;07/16/22;Mini Tree G;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;DKI JAKARTA;INDONESIA;;07/16/22;Mini Tree G;;;;;
Twinkle07/16/22cipssss;07/16/22;Twinkle Rain Coat S ;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;07/16/22;Twinkle Rain Coat S ;;;;;
Twinkle07/16/22sipbuyerid;07/16/22;Vehicles 1 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/16/22;Vehicles 1 Jadi Phase 2;;;;;
Twinkle07/16/22sipbuyerid;07/16/22;Vehicles 2 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/16/22;Vehicles 2 Jadi Phase 2;;;;;
Twinkle07/16/22sipbuyerid;07/16/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/16/22;Vehicles 3 Jadi Phase 2;;;;;
Twinkle07/16/22sipbuyerid;07/16/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/16/22;Vehicles 6 Jadi Phase 2;;;;;
Twinkle07/16/22sipbuyerid;07/16/22;Vehicles 9 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/16/22;Vehicles 9 Jadi Phase 2;;;;;
Twinkle07/18/22ratuhujan;07/18/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;BANTEN;INDONESIA;;07/18/22;Vehicles 6 Jadi Phase 2;;;;;
Twinkle07/19/22malcom1987;07/19/22;Baltic Sea;Village;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;DKI JAKARTA;INDONESIA;;07/19/22;Baltic Sea;;;;;
Twinkle07/19/22malcom1987;07/19/22;Rocket + Astro;Solar System;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR105.950 ; IDR143.050 ;DKI JAKARTA;INDONESIA;;07/19/22;Rocket + Astro;;;;;
Twinkle07/22/23littlepinetree;07/22/23;Gasing Greentea;Traditional;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR31.200 ; IDR67.800 ;DKI JAKARTA;INDONESIA;;07/22/23;Gasing Greentea;;;;;
Twinkle07/22/23littlepinetree;07/22/23;Tw Milk Bottle;Newborn;1;Marketplace; IDR119.000 ;0%; IDR119.000 ; IDR45.500 ; IDR73.500 ;JAWA TIMUR;INDONESIA;;07/22/23;Tw Milk Bottle;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Autumn Forest;Forest;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR207.350 ; IDR241.650 ;DI YOGYAKARTA;INDONESIA;;07/23/22;Autumn Forest;;;;;
Twinkle07/23/22maulaastore;07/23/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;SUMATERA UTARA;INDONESIA;;07/23/22;Lintasan Track Planet;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Mini Tree D;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Mini Tree D;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Mini Tree F;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Mini Tree F;;;;;
Twinkle07/23/22maulaastore;07/23/22;Planet + Fc;Solar System;1;Marketplace; IDR289.000 ;0%; IDR289.000 ; IDR133.900 ; IDR155.100 ;SUMATERA UTARA;INDONESIA;;07/23/22;Planet + Fc;;;;;
Twinkle07/23/22monic92store;07/23/22;Summer Forest;Forest;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR207.350 ; IDR241.650 ;JAWA TIMUR;INDONESIA;;07/23/22;Summer Forest;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Vehicles 3 Jadi Phase 2;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Vehicles 4 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Vehicles 4 Jadi Phase 2;;;;;
Twinkle07/23/22monic92store;07/23/22;Vehicles 5 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/23/22;Vehicles 5 Jadi Phase 2;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Vehicles 5 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Vehicles 5 Jadi Phase 2;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Vehicles 6 Jadi Phase 2;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Vehicles 7 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Vehicles 7 Jadi Phase 2;;;;;
Twinkle07/23/22monic92store;07/23/22;Vehicles 9 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;NANGGROE ACEH DARUSSALAM (NAD);INDONESIA;;07/23/22;Vehicles 9 Jadi Phase 2;;;;;
Twinkle07/23/22sipbuyerid;07/23/22;Vehicles 9 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/23/22;Vehicles 9 Jadi Phase 2;;;;;
Twinkle07/24/22scradh;07/24/22;Fruit Veggies;Chef;1;Marketplace; IDR579.000 ;0%; IDR579.000 ; IDR288.125 ; IDR290.875 ;BANTEN;INDONESIA;;07/24/22;Fruit Veggies;;;;;
Twinkle07/24/22baby.val;07/24/22;Lake Crochet;Sailing;1;Marketplace; IDR109.000 ;0%; IDR109.000 ; IDR48.750 ; IDR60.250 ;BANTEN;INDONESIA;;07/24/22;Lake Crochet;;;;;
Twinkle07/24/22nabila25april;07/24/22;Raya Pegdolls;Raya;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR176.150 ; IDR252.850 ;JAWA TIMUR;INDONESIA;;07/24/22;Raya Pegdolls;;;;;
Twinkle07/24/22baby.val;07/24/22;Sailing Boat Pegdolls;Sailing;1;Marketplace; IDR109.000 ;0%; IDR109.000 ; IDR98.800 ; IDR10.200 ;BANTEN;INDONESIA;;07/24/22;Sailing Boat Pegdolls;;;;;
Twinkle07/24/22baby.val;07/24/22;Summer Forest;Forest;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR207.350 ; IDR241.650 ;JAWA BARAT;INDONESIA;;07/24/22;Summer Forest;;;;;
Twinkle07/25/22adelherlyana;07/25/22;Autumn Forest;Forest;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR207.350 ; IDR241.650 ;DKI JAKARTA;INDONESIA;;07/25/22;Autumn Forest;;;;;
Twinkle07/25/227dghbgyuzq;07/25/22;Cleaning Bottle Set;Home Living;1;Marketplace; IDR319.000 ;0%; IDR319.000 ; IDR197.000 ; IDR122.000 ;BANTEN;INDONESIA;;07/25/22;Cleaning Bottle Set;;;;;
Twinkle07/25/22adelherlyana;07/25/22;Milkee Bear;Folks;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR152.750 ; IDR276.250 ;DKI JAKARTA;INDONESIA;;07/25/22;Milkee Bear;;;;;
Twinkle07/25/22jasatitip.kuu;07/25/22;Picnic;Camping;1;Marketplace; IDR649.000 ;0%; IDR649.000 ; IDR191.750 ; IDR457.250 ;JAWA TIMUR;INDONESIA;;07/25/22;Picnic;;;;;
Twinkle07/25/22adelherlyana;07/25/22;Raya Pegdolls;Raya;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR176.150 ; IDR252.850 ;RIAU;INDONESIA;;07/25/22;Raya Pegdolls;;;;;
Twinkle07/25/22dwangsa16;07/25/22;Sweet Spices;Chef;1;Marketplace; IDR319.000 ;0%; IDR319.000 ; IDR135.850 ; IDR183.150 ;RIAU;INDONESIA;;07/25/22;Sweet Spices;;;;;
Twinkle07/25/22adelherlyana;07/25/22;Twinkle Wizard;Halloween;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR145.600 ; IDR283.400 ;NANGGROE ACEH DARUSSALAM (NAD);INDONESIA;;07/25/22;Twinkle Wizard;;;;;
Twinkle07/25/22anti22_aisyah0315;07/25/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;JAWA TIMUR;INDONESIA;;07/25/22;Wooden Broom Set Adult;;;;;
Twinkle07/25/22dwangsa16;07/25/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;BANTEN;INDONESIA;;07/25/22;Wooden Broom Set Child;;;;;
Twinkle07/26/22restika.rahayu;07/26/22;Kinoko Forest;Camping;1;Marketplace; IDR319.000 ;0%; IDR319.000 ; IDR155.350 ; IDR163.650 ;JAWA BARAT;INDONESIA;;07/26/22;Kinoko Forest;;;;;
Twinkle07/26/22restika.rahayu;07/26/22;Raya Pegdolls;Raya;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR176.150 ; IDR252.850 ;SULAWESI SELATAN;INDONESIA;;07/26/22;Raya Pegdolls;;;;;
Twinkle07/26/22eugeniamanda;07/26/22;Traffic Bundle;Vehicles;1;Marketplace; IDR259.000 ;0%; IDR259.000 ; IDR116.350 ; IDR142.650 ;SUMATERA SELATAN;INDONESIA;;07/26/22;Traffic Bundle;;;;;
Twinkle07/26/22sucidarwis;07/26/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;JAWA BARAT;INDONESIA;;07/26/22;Wooden Broom Set Child;;;;;
Twinkle07/26/22eugeniamanda;07/26/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;JAWA BARAT;INDONESIA;;07/26/22;Wooden Broom Set Child;;;;;
Twinkle07/27/22uyupp;07/27/22;Mountain Bear;Folks;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR152.750 ; IDR276.250 ;JAWA TENGAH;INDONESIA;;07/27/22;Mountain Bear;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 1 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;07/27/22;Vehicles 1 Jadi Phase 2;;;;;
Twinkle07/27/22ardysshafira;07/27/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;SUMATERA SELATAN;INDONESIA;;07/27/22;Vehicles 3 Jadi Phase 2;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/27/22;Vehicles 3 Jadi Phase 2;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 4 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/27/22;Vehicles 4 Jadi Phase 2;;;;;
Twinkle07/27/22ardysshafira;07/27/22;Vehicles 5 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DI YOGYAKARTA;INDONESIA;;07/27/22;Vehicles 5 Jadi Phase 2;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 5 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/27/22;Vehicles 5 Jadi Phase 2;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/27/22;Vehicles 6 Jadi Phase 2;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 7 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/27/22;Vehicles 7 Jadi Phase 2;;;;;
Twinkle07/27/22iwankth;07/27/22;Vehicles 8 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA TIMUR;INDONESIA;;07/27/22;Vehicles 8 Jadi Phase 2;;;;;
Twinkle07/29/22cwilast;07/29/22;Baltic Sea;Village;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA TIMUR;INDONESIA;;07/29/22;Baltic Sea;;;;;
Twinkle07/29/22cwilast;07/29/22;Twinkle Rain Coat L;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;07/29/22;Twinkle Rain Coat L;;;;;
Twinkle07/29/22cwilast;07/29/22;Twinkle Rain Coat S ;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;07/29/22;Twinkle Rain Coat S ;;;;;
Twinkle07/29/22cwilast;07/29/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA BARAT;INDONESIA;;07/29/22;Vehicles 3 Jadi Phase 2;;;;;
Twinkle07/29/22cwilast;07/29/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA BARAT;INDONESIA;;07/29/22;Vehicles 6 Jadi Phase 2;;;;;
Twinkle07/29/22nabilaamaliap;07/29/22;Wings Fairy A;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;07/29/22;Wings Fairy A;;;;;
Twinkle07/30/22fionapatricia;07/30/22;Kamera Kayu;Camping;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR122.200 ; IDR156.800 ;BANTEN;INDONESIA;;07/30/22;Kamera Kayu;;;;;
Twinkle07/30/227dghbgyuzq;07/30/22;Wooden Hanger Type 2;Home Living;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR27.950 ; IDR71.050 ;JAWA TIMUR;INDONESIA;;07/30/22;Wooden Hanger Type 2;;;;;
Twinkle07/31/22iwankth;07/31/22;Kinoko Forest;Camping;1;Marketplace; IDR319.000 ;0%; IDR319.000 ; IDR155.350 ; IDR163.650 ;JAWA TIMUR;INDONESIA;;07/31/22;Kinoko Forest;;;;;
Twinkle07/31/22iwankth;07/31/22;Planet Rocket Astro Bundle;Solar System;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR206.700 ; IDR222.300 ;BANTEN;INDONESIA;;07/31/22;Planet Rocket Astro Bundle;;;;;
Twinkle07/31/22iwankth;07/31/22;Tw Apron M;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;DKI JAKARTA;INDONESIA;;07/31/22;Tw Apron M;;;;;
Twinkle07/31/22aikarya21;07/31/22;Wooden Hanger Type 2;Home Living;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR27.950 ; IDR71.050 ;JAWA BARAT;INDONESIA;;07/31/22;Wooden Hanger Type 2;;;;;
Tenny;08/15/22;Vehicles 1 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;10%; IDR80.100 ; IDR37.700 ; IDR42.400 ;DI YOGYAKARTA;INDONESIA;;08/15/22;Vehicles 1 Jadi Phase 2;;;;;
Tenny;08/15/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;10%; IDR80.100 ; IDR37.700 ; IDR42.400 ;DI YOGYAKARTA;INDONESIA;;08/15/22;Vehicles 3 Jadi Phase 2;;;;;
Tenny;08/15/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;10%; IDR80.100 ; IDR37.700 ; IDR42.400 ;DI YOGYAKARTA;INDONESIA;;08/15/22;Vehicles 6 Jadi Phase 2;;;;;
Wenny;08/18/22;Wooden Broom Set Adult;Home Living;1;Manual; IDR449.000 ;40%; IDR269.400 ; IDR174.200 ; IDR95.200 ;DKI JAKARTA;INDONESIA;;08/18/22;Wooden Broom Set Adult;;;;;
Caron;08/20/22;Raya Pegdolls;Raya;1;Manual; IDR429.000 ;5%; IDR407.550 ; IDR176.150 ; IDR231.400 ;JAWA BARAT;INDONESIA;;08/20/22;Raya Pegdolls;;;;;
Jessica;08/27/22;Flag Garland;Newborn;1;Manual; IDR119.000 ;0%; IDR119.000 ; IDR68.500 ; IDR50.500 ;JAWA BARAT;INDONESIA;;08/27/22;Flag Garland;;;;;
Jessica;08/27/22;Ribbon Garland;Newborn;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR44.600 ; IDR54.400 ;JAWA BARAT;INDONESIA;;08/27/22;Ribbon Garland;;;;;
truckinc;08/31/22;Custom Order;Vehicles;1;Manual; IDR159.000 ;10%; IDR143.100 ; IDR81.900 ; IDR61.200 ;DKI JAKARTA;INDONESIA;;08/31/22;Custom Order;;;;;
truckinc;08/31/22;Custom Order;Vehicles;1;Manual; IDR159.000 ;10%; IDR143.100 ; IDR81.900 ; IDR61.200 ;DKI JAKARTA;INDONESIA;;08/31/22;Custom Order;;;;;
truckinc;08/31/22;Custom Order;Vehicles;1;Manual; IDR159.000 ;10%; IDR143.100 ; IDR81.900 ; IDR61.200 ;DKI JAKARTA;INDONESIA;;08/31/22;Custom Order;;;;;
truckinc;08/31/22;Custom Order;Vehicles;1;Manual; IDR159.000 ;10%; IDR143.100 ; IDR81.900 ; IDR61.200 ;DKI JAKARTA;INDONESIA;;08/31/22;Custom Order;;;;;
truckinc;08/31/22;Custom Order;Vehicles;1;Manual; IDR159.000 ;10%; IDR143.100 ; IDR81.900 ; IDR61.200 ;DKI JAKARTA;INDONESIA;;08/31/22;Custom Order;;;;;
